ID,sta_seq,collect_date,chemparameter,value,uom,station_type,duplicate,name,ylat,xlong,sbasn,major,mbasn
209,14147,10/17/2012,Ammonia,0.027,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
210,14147,9/15/2014,Hardness,154,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
211,14147,9/15/2014,Total Solids,258,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
212,14147,10/17/2012,Nitrate/Nitrite,3.26,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
213,14147,9/15/2014,Silica,11.492,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
214,14147,9/15/2014,Magnesium,9160,ppb,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
215,14147,10/17/2012,Hardness,122,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
216,14147,9/15/2014,Total Nitrogen,4.666,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
217,14147,10/17/2012,Nitrate,3.236,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
218,14147,10/17/2012,Magnesium,7490,ppb,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
219,14147,9/15/2014,Ortho Phosphate,0.023,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
220,14147,9/15/2014,pH,6.8,None,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
221,14147,9/15/2014,Organic Nitrogen,0.591,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
222,14147,10/17/2012,Ortho Phosphate,0.064,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
223,14147,10/17/2012,Total Phosphorus,0.141,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
224,14147,10/17/2012,Total Solids,220,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
225,14147,9/15/2014,Nitrite,0.037,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
226,14147,9/15/2014,Nitrate/Nitrite,4,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
227,14147,9/15/2014,Turbidity,9.8,None,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
228,14147,9/15/2014,Total Phosphorus,0.086,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
229,14147,10/17/2012,Total Kjeldahl Nitrogen,1.33,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
230,14147,10/17/2012,Total Suspended Solids,3,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
231,14147,9/15/2014,Nitrate,3.963,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
232,14147,9/15/2014,Calcium,46500,ppb,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
233,14147,9/15/2014,Ammonia,0.075,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
234,14147,10/17/2012,Chloride,31.9,ppm,River/Stream,0,Broad Brook,41.9147,-72.549,4206,Connecticut,4
235,14148,10/18/2012,Total Nitrogen,0.28,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
236,14148,10/18/2012,Total Suspended Solids,4,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
237,14148,10/18/2012,Silica,10.385,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
238,14148,10/18/2012,Magnesium,2550,ppb,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
239,14148,10/18/2012,Alkalinity,22,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
240,14148,10/18/2012,Ortho Phosphate,0.006,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
241,14148,10/18/2012,Turbidity,1.6,None,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
242,14148,10/18/2012,Total Phosphorus,0.014,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
243,14148,10/18/2012,Total Solids,16,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
244,14148,10/18/2012,Nitrate,0.143,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
245,14148,10/18/2012,Nitrite,NA,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
246,14148,10/18/2012,Ammonia,0.13,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
247,14148,10/18/2012,Nitrate/Nitrite,0.143,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
248,14148,10/18/2012,Total Kjeldahl Nitrogen,0.137,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
249,14148,10/18/2012,Chloride,22.4,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
250,14148,10/18/2012,Calcium,6410,ppb,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
251,14148,10/18/2012,Hardness,26.5,ppm,River/Stream,0,Bunnell Brook,41.7846,-72.9657,4311,Connecticut,4
252,14153,10/2/2014,pH,8.3,None,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
253,14153,10/2/2014,Organic Nitrogen,0.203,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
254,14153,10/2/2014,Nitrate,0.358,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
255,14153,10/2/2014,Alkalinity,68,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
256,14153,9/17/2012,Nitrate,0.436,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
257,14153,9/17/2012,Magnesium,8850,ppb,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
258,14153,9/17/2012,Hardness,124,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
259,14153,10/2/2014,Ortho Phosphate,0.024,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
260,14153,10/2/2014,Nitrite,0.003,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
261,14153,10/2/2014,Nitrate/Nitrite,0.361,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
262,14153,9/17/2012,Chloride,25.5,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
263,14153,10/2/2014,Total Kjeldahl Nitrogen,0.217,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
264,14153,10/2/2014,Turbidity,5.8,None,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
265,14153,9/17/2012,Ammonia,0.02,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
266,14153,10/2/2014,Total Suspended Solids,16,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
267,14153,9/17/2012,Nitrate/Nitrite,0.446,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
268,14153,10/2/2014,Total Phosphorus,0.068,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
269,14153,9/17/2012,Total Nitrogen,0.66,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
270,14153,9/17/2012,Calcium,35200,ppb,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
271,14153,10/2/2014,Total Nitrogen,0.578,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
272,14153,9/17/2012,Total Kjeldahl Nitrogen,0.214,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
273,14153,9/17/2012,Nitrite,0.01,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
274,14153,10/2/2014,Ammonia,0.014,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
275,14153,9/17/2012,Total Suspended Solids,18,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
276,14153,10/2/2014,Calcium,28800,ppb,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
277,14153,9/17/2012,Alkalinity,97,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
278,14153,10/2/2014,Silica,14.672,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
279,14153,9/17/2012,Total Phosphorus,0.058,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
280,14153,10/2/2014,Magnesium,7150,ppb,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
281,14153,9/17/2012,Ortho Phosphate,0.02,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
282,14153,10/2/2014,Total Solids,192,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
283,14153,10/2/2014,Chloride,32.2,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
284,14153,9/17/2012,Total Solids,214,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
285,14153,10/2/2014,Total Organic Carbon,4,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
286,14153,9/17/2012,Turbidity,4.5,None,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
287,14153,10/2/2014,Hardness,101,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
288,14153,9/17/2012,Silica,16.352,ppm,River/Stream,0,Coginchaug River,41.5547,-72.6737,4607,Connecticut,4
289,14157,7/6/2011,Chloride,38.4,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
290,14157,7/6/2011,Alkalinity,56,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
291,14157,7/6/2011,Calcium,18600,ppb,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
292,14157,7/6/2011,Total Phosphorus,0.06,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
293,14157,7/6/2011,Hardness,70.9,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
294,14157,7/6/2011,Magnesium,5920,ppb,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
295,14157,7/6/2011,Nitrite,0.016,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
296,14157,7/6/2011,Total Solids,228,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
297,14157,7/6/2011,Total Kjeldahl Nitrogen,0.261,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
298,14157,7/6/2011,Ortho Phosphate,0.03,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
299,14157,7/6/2011,Organic Nitrogen,0.221,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
300,14157,7/6/2011,Total Nitrogen,0.535,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
301,14157,7/6/2011,Ammonia,0.04,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
302,14157,7/6/2011,Nitrate/Nitrite,0.274,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
303,14157,7/6/2011,Turbidity,1.1,None,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
304,14157,7/6/2011,Nitrate,0.258,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
305,14157,7/6/2011,Total Suspended Solids,6,ppm,River/Stream,0,Cooper Pond Brook,41.2677,-73.4422,7300,Southwest Coast,7
306,14165,7/3/2012,Total Suspended Solids,8,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
307,14165,7/3/2012,Organic Nitrogen,0.153,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
308,14165,7/3/2012,Turbidity,2,None,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
309,14165,7/3/2012,Magnesium,9450,ppb,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
310,14165,7/3/2012,Hardness,119,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
311,14165,7/3/2012,Total Nitrogen,0.879,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
312,14165,7/3/2012,Nitrate/Nitrite,0.714,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
313,14165,7/3/2012,Calcium,32200,ppb,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
314,14165,7/3/2012,Total Phosphorus,0.053,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
315,14165,7/3/2012,Total Solids,220,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
316,14165,7/3/2012,Nitrate,0.714,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
317,14165,7/3/2012,Ammonia,0.012,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
318,14165,7/3/2012,Total Kjeldahl Nitrogen,0.165,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
319,14165,7/3/2012,Alkalinity,76,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
320,14165,7/3/2012,Ortho Phosphate,0.031,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
321,14165,7/3/2012,Nitrite,NA,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
322,14165,7/3/2012,Chloride,21.9,ppm,River/Stream,0,Crooked Brook,41.595,-72.7791,4601,Connecticut,4
323,14172,9/26/2013,Nitrate/Nitrite,0.534,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
324,14172,11/7/2011,Ammonia,0.01,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
325,14172,11/7/2011,Nitrate,0.699,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
326,14172,9/26/2013,Ammonia,0.006,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
327,14172,11/7/2011,Nitrate/Nitrite,0.704,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
328,14172,11/7/2011,Turbidity,0.9,None,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
329,14172,9/26/2013,Alkalinity,57,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
330,14172,9/26/2013,Calcium,21100,ppb,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
331,14172,9/26/2013,Hardness,78.1,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
332,14172,9/26/2013,Total Suspended Solids,13,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
333,14172,11/7/2011,Total Phosphorus,0.022,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
334,14172,11/7/2011,Alkalinity,50,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
335,14172,9/26/2013,Total Organic Carbon,4,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
336,14172,9/26/2013,Total Solids,174,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
337,14172,11/7/2011,Total Solids,164,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
338,14172,9/26/2013,Turbidity,2.9,None,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
339,14172,9/26/2013,Total Nitrogen,0.708,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
340,14172,11/7/2011,Hardness,63.2,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
341,14172,11/7/2011,Silica,10.2,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
342,14172,9/26/2013,Magnesium,6160,ppb,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
343,14172,11/7/2011,Total Kjeldahl Nitrogen,0.01,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
344,14172,9/26/2013,Ortho Phosphate,0.013,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
345,14172,11/7/2011,Nitrite,0.005,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
346,14172,9/26/2013,Nitrate,0.534,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
347,14172,9/26/2013,Silica,10.023,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
348,14172,9/26/2013,Total Phosphorus,0.041,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
349,14172,11/7/2011,Calcium,17100,ppb,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
350,14172,11/7/2011,Total Nitrogen,0.675,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
351,14172,9/26/2013,Nitrite,NA,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
352,14172,11/7/2011,Organic Nitrogen,NA,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
353,14172,11/7/2011,Chloride,31.4,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
354,14172,9/26/2013,Chloride,41.9,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
355,14172,11/7/2011,Total Suspended Solids,NA,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
356,14172,9/26/2013,pH,8.1,None,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
357,14172,11/7/2011,Ortho Phosphate,0.021,ppm,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
358,14172,11/7/2011,Magnesium,5010,ppb,River/Stream,0,Deep Brook,41.4131,-73.2823,6019,Housatonic,6
359,14174,7/29/2011,Organic Nitrogen,0.168,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
360,14174,7/29/2011,Nitrate,0.113,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
361,14174,7/11/2012,Total Phosphorus,0.022,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
362,14174,7/29/2011,Total Organic Carbon,3,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
363,14174,10/2/2014,Hardness,32.6,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
364,14174,7/29/2011,Nitrite,NA,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
365,14174,7/29/2011,Chloride,14.7,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
366,14174,7/11/2012,Total Suspended Solids,6,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
367,14174,7/11/2012,Total Nitrogen,0.358,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
368,14174,7/29/2011,Nitrate/Nitrite,0.113,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
369,14174,7/11/2012,Alkalinity,16,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
370,14174,7/29/2011,Total Suspended Solids,4,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
371,14174,7/11/2012,Calcium,7340,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
372,14174,7/11/2012,Magnesium,1590,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
373,14174,10/2/2014,Total Solids,76,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
374,14174,7/29/2011,Magnesium,2040,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
375,14174,7/29/2011,Alkalinity,18,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
376,14174,7/29/2011,Total Nitrogen,0.297,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
377,14174,10/15/2012,Silica,10.486,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
378,14174,7/29/2011,Ortho Phosphate,0.003,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
379,14174,7/29/2011,Turbidity,1.1,None,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
380,14174,10/15/2012,Alkalinity,15,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
381,14174,7/29/2011,Total Solids,98,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
382,14174,7/11/2012,Nitrite,0.003,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
383,14174,7/11/2012,Ammonia,0.018,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
384,14174,10/2/2014,Total Nitrogen,0.169,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
385,14174,10/15/2012,Total Kjeldahl Nitrogen,0.162,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
386,14174,10/2/2014,Nitrite,NA,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
387,14174,10/15/2012,Total Phosphorus,0.016,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
388,14174,7/11/2012,Organic Nitrogen,0.213,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
389,14174,10/2/2014,Turbidity,1.4,None,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
390,14174,7/29/2011,Hardness,31.5,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
391,14174,10/2/2014,Nitrate/Nitrite,0.04,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
392,14174,10/15/2012,Nitrate/Nitrite,0.034,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
393,14174,10/2/2014,Calcium,9410,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
394,14174,7/11/2012,Total Kjeldahl Nitrogen,0.231,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
395,14174,7/11/2012,Nitrate/Nitrite,0.127,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
396,14174,7/11/2012,Turbidity,1.3,None,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
397,14174,7/11/2012,Nitrate,0.124,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
398,14174,10/15/2012,Nitrite,0.003,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
399,14174,10/15/2012,Total Suspended Solids,5,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
400,14174,10/2/2014,Silica,6.997,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
401,14174,10/15/2012,Turbidity,0.9,None,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
402,14174,10/15/2012,Magnesium,1780,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
403,14174,7/29/2011,Calcium,9250,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
404,14174,10/2/2014,Magnesium,2220,ppb,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
405,14174,7/29/2011,Total Kjeldahl Nitrogen,0.184,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
406,14174,10/2/2014,Total Organic Carbon,2.5,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
407,14174,10/15/2012,Total Nitrogen,0.196,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
408,14174,7/11/2012,Hardness,24.9,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
409,14174,10/2/2014,Organic Nitrogen,0.118,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
410,14174,10/2/2014,Total Kjeldahl Nitrogen,0.129,ppm,River/Stream,0,East Branch Eightmile River,41.4309,-72.3375,4802,Connecticut,4
